지역코드,병원명,주소,전화번호,요양기관번호
110006,이영수의원,"서울특별시 도봉구 도봉로 477, (쌍문동)",02-992-6353,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz
110006,한종수산부인과의원,"서울특별시 도봉구 도봉로 480, 3층 (창동)",02-905-5252,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz
110006,혜정산부인과의원,"서울특별시 도봉구 도봉로 677, 202호 (방학동, 우리들메디빌딩)",02-999-4497,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz
110007,경희대학교병원,"서울특별시 동대문구 경희대로 23, (회기동)",02-958-8114,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz
110007,삼육서울병원,"서울특별시 동대문구 망우로 82, (휘경동)",02-2244-0191,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
110007,서울성심병원,"서울특별시 동대문구 왕산로 259, 서울성심병원 (청량리동)",02-966-1616,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz
110007,서울특별시 동부병원,"서울특별시 동대문구 무학로 124, (용두동)",02-920-9114,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
110007,린여성병원,"서울특별시 동대문구 답십리로 266, 파워스빌딩 (장안동)",2244-1212,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz
110007,의료법인마리아의료재단마리아병원,"서울특별시 동대문구 천호대로 20, (신설동)",02-2234-6555,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz
110007,참튼튼병원,"서울특별시 동대문구 답십리로 261, (장안동)",1588-7562,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz
110007,365휘경사랑의원,"서울특별시 동대문구 망우로 77, 2층 (휘경동)",02-2245-3638,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz
110007,강가정의학과의원,"서울특별시 동대문구 서울시립대로 31, 102동 201호 (전농동, 동아아파트)",02-2244-2335,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz
110007,강신구가정의학과의원,"서울특별시 동대문구 한천로58길 75-13, 3층 (이문동)",02-966-7511,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz
110007,고은산부인과의원,"서울특별시 동대문구 이문로 32, 2층 (휘경동)",02-960-2164,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
110007,궁산부인과의원,"서울특별시 동대문구 장한로 3, 승원빌딩 7층 (장안동)",2244-8855,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz
110007,김흥기산부인과의원,"서울특별시 동대문구 왕산로 183, 3층 (청량리동)",02-957-2224,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
110007,남산정형외과의원,"서울특별시 동대문구 한천로 120, (장안동)",02-2245-7765,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz
110007,다정산부인과의원,"서울특별시 동대문구 장한로 10, 3층 (장안동)",02-2247-2967,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz
110007,뮤여성의원,"서울특별시 동대문구 고미술로 81, 3층 (답십리동)",02-2241-7582,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz
110007,미래의원,"서울특별시 동대문구 왕산로 20, 3층 (신설동)",02-929-3200,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz
110007,미즈아인산부인과의원,"서울특별시 동대문구 약령시로 133, 2층 (청량리동)",02-965-7770,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz
110007,보람산부인과의원,"서울특별시 동대문구 이문로 74, (이문동)",02-965-3655,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz
110007,비너스산부인과의원,"서울특별시 동대문구 왕산로 225, 미주상가 A동 3층 12호, 15호 (청량리동)",02-2138-3675,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz
110007,빛나는여성의원,"서울특별시 동대문구 천호대로 313, 네모313빌딩 3층 (답십리동)",02-6956-4365,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
110007,사랑내과의원,"서울특별시 동대문구 회기로 173, 2층 (회기동)",02-962-9175,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz
110007,서울베스트정형외과의원,"서울특별시 동대문구 이문로 88, 4층 401,402호 (이문동, 민족통일 대통령 빌딩)",02-960-8001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz
110007,서울연세의원,"서울특별시 동대문구 이문로 188, 2,3층 (이문동)",02-966-1612,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz
110007,성완산부인과의원,"서울특별시 동대문구 장한로 119, 308호 (장안동)",02-2212-7849,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz
110007,여자의봄산부인과의원,"서울특별시 동대문구 왕산로 176, 4층 (전농동)",02-6959-6616,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz
110007,연세참이비인후과의원,"서울특별시 동대문구 왕산로 225, 3층 9-1, 9-2호 (청량리동, 미주상가)",969-2500,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz
110007,연세하나산부인과의원,"서울특별시 동대문구 왕산로 21, 민족통일대통령빌딩 4층 401호 (신설동)",02-733-7533,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz
110007,열린내과의원,"서울특별시 동대문구 신이문로 41, 2층 (이문동)",02-960-3655,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz
110007,예진산부인과의원,"서울특별시 동대문구 왕산로 179, 2층 (제기동)",02-3295-5952,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz
110007,유진여성의원,"서울특별시 동대문구 이문로 131, 2층 (이문동)",02-966-4263,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz
110007,이연희산부인과의원,"서울특별시 동대문구 사가정로 207, (장안동)",02-2248-6898,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNjEjJDEjJDQjJDgz
110007,조성종외과의원,"서울특별시 동대문구 한천로 101, 2층 (답십리동)",02-2246-0075,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz
110007,조양산부인과의원,"서울특별시 동대문구 천호대로25길 81, 2층 (용두동, 랜드마크타워)",02-924-1008,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
110007,조은내과의원,"서울특별시 동대문구 사가정로 207, 204, 205호 (장안동)",02-2245-2227,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz
110007,최묘경의원,"서울특별시 동대문구 망우로16길 21, 2층 (휘경동)",02-2213-5197,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz
110007,최은림산부인과의원,"서울특별시 동대문구 사가정로 122, 308, 309호 (전농동, 전농동하우스토리)",02-2217-5614,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
110007,최정애산부인과의원,"서울특별시 동대문구 전농로 62, 2층 (답십리동)",02-2214-3727,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz
110007,한양정형외과의원,"서울특별시 동대문구 천호대로 455, (장안동)",02-2242-7844,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
110007,황인규산부인과의원,"서울특별시 동대문구 천호대로 295, (답십리동)",02-2242-8700,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
110008,중앙대학교병원,"서울특별시 동작구 흑석로 102, (흑석동)",1800-1114,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz
110008,서울특별시보라매병원,"서울특별시 동작구 보라매로5길 20, (신대방동)",02-870-2114,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz
110008,청화병원,"서울특별시 동작구 장승배기로 108, (노량진동)",02-815-3788,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz
110008,365미소내과의원,"서울특별시 동작구 남부순환로 2055, 2층 (사당동)",02-522-3650,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz
110008,강미자산부인과의원,"서울특별시 동작구 상도로 81, 대방동크리닉센타 6층 (대방동)",02-817-7002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz
110008,경성의원,"서울특별시 동작구 노량진로8길 3, (노량진동)",02-815-4709,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
110008,기쁨준내과의원,"서울특별시 동작구 장승배기로 168, 3층 301(일부)호 (노량진동)",02-826-7575,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz
110008,김앤방여성의원,"서울특별시 동작구 상도로37길 62, 3층 (상도동)",02-815-5331,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz
110008,노마취통증의학과의원,"서울특별시 동작구 상도로 94, 수진세인트빌딩 4층 (상도동)",02-813-8700,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz
110008,노현주산부인과의원,"서울특별시 동작구 보라매로5가길 16, 514호 (신대방동, 보라매아카데미타워)",02-6278-7575,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz
110008,루빈여성의원,"서울특별시 동작구 양녕로 282-1, 구암빌딩 4층 (상도1동)",02-813-1359,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz
110008,루이스산부인과의원,"서울특별시 동작구 동작대로 21, 5층 (사당동, 양지빌딩)",02-521-3323,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz
110008,미래탑내과의원,"서울특별시 동작구 상도로 246, 더라함 2층 (상도동)",02-2088-7586,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz
110008,미소앤유의원,"서울특별시 동작구 사당로 230-1, 4층 (사당동, 미래빌딩)",02-523-3575,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz
110008,미즈여성의원,"서울특별시 동작구 보라매로 113, (대방동)",02-815-6800,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz
110008,삼성가정의학과의원,"서울특별시 동작구 성대로 76, 2층 (상도동)",02-824-8868,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz
110008,삼성의원,"서울특별시 동작구 상도로 356, 3,4층 (상도동)",816-3352,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
110008,새사당의원,"서울특별시 동작구 사당로 301, 2층 (사당동)",02-599-5212,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz
110008,색다른의원,"서울특별시 동작구 장승배기로 98, 장승빌딩 6층 (노량진동)",02-2088-1771,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz
110008,신대방가정의학과의원,"서울특별시 동작구 신대방2길 3, 2층 (신대방동)",02-844-3655,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz
110008,신수재산부인과의원,"서울특별시 동작구 동작대로 89, 골든시네마타워 3층 301-2호 (사당동)",02-585-5222,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz
110008,신통가정의학과의원,"서울특별시 동작구 동작대로 25-1, 3층 (사당동)",02-3487-3480,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
110008,연세유앤선영상의학과의원,"서울특별시 동작구 동작대로 119, 2층 (사당동)",02-2135-2125,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz
110008,연세의원,"서울특별시 동작구 상도로45길 4, 1층 (상도1동)",02-817-9226,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz
110008,연희산부인과의원,"서울특별시 동작구 사당로 215, 3층 (사당동)",02-599-6600,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz
110008,예성의원,"서울특별시 동작구 성대로2길 12, 2층 (상도동)",02-816-6561,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz
110008,예일의원,"서울특별시 동작구 동작대로 89, 401호 (사당동, 골든시네마타워)",02-582-6977,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
110008,오연상내과의원,"서울특별시 동작구 서달로 166, 4층 (흑석동, 덕봉빌딩)",02-812-7811,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz
110008,이경림산부인과의원,"서울특별시 동작구 남부순환로 2053, (사당동)",02-581-2336,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz
110008,이지은산부인과의원,"서울특별시 동작구 동작대로 121, 6층 (사당동)",535-3515,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz
110008,이춘식산부인과의원,"서울특별시 동작구 사당로 273, (사당동)",599-7098,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz
110008,정다운외과의원,"서울특별시 동작구 보라매로5가길 16, 506,507호 (신대방동)",02-6274-7575,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz
110008,티엘여성의원,"서울특별시 동작구 상도로 174, 8층 (상도동)",02-1800-9631,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz
110008,푸른가정의원,"서울특별시 동작구 여의대방로10길 38, 104호 (신대방동, 보라매롯데낙천대아파트상가)",02-833-0975,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDIjJDgz
110008,혜윤산부인과의원,"서울특별시 동작구 현충로 75, 원불교100년기념관 및 역사문화기념관 4층 1호 (흑석동)",02-815-2778,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz
110008,기분좋은한방병원,"서울특별시 동작구 여의대방로22길 98, 1,2,3,5층 (신대방동)",815-1085,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz
110009,고은가정의학과의원,"서울특별시 마포구 만리재로 27, (신공덕동)",02-714-8275,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz
110009,김유정산부인과의원,"서울특별시 마포구 월드컵로14길 5, 5층 (서교동)",02-3142-3382,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz
110009,남산의원,"서울특별시 마포구 대흥로 169-0, 201호 (대흥동, 베스텔)",02-715-6951,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDYjJDgz
110009,더힐피부과의원,"서울특별시 마포구 마포대로 68, 5층 503~505호 (도화동, 마포아크로타워)",02-707-1020,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz
110009,도로시여성의원,"서울특별시 마포구 월드컵로 29, 3층 (합정동, JH빌딩)",02-333-1945,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz
110009,레몬산부인과의원,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 901호 (동교동)",02-336-6248,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
110009,루나여성의원,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 204호, 205호 (상암동)",02-6393-5530,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz
110009,리앤미가정의학과의원,"서울특별시 마포구 마포대로 115-12, 상가동 201,202,204,205호 (공덕동, 공덕삼성아파트)",02-712-3035,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz
110009,리즈산부인과의원,"서울특별시 마포구 양화로 152, 7층 (동교동)",02-322-5252,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz
110009,마포리더스내과의원,"서울특별시 마포구 월드컵로 74, 원천빌딩 5층 (서교동)",02-324-0077,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz
110009,미소퀸산부인과의원,"서울특별시 마포구 도화길 10, 5층 (도화동, 에벤에셀)",02-704-9988,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz
110009,서울가정의학과의원,"서울특별시 마포구 포은로 68, 2층 (망원동)",02-323-9102,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz
110009,서울라헬여성의원,"서울특별시 마포구 마포대로 109, 2, 3층 (공덕동, 롯데캐슬프레지던트)",02-3286-7500,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz
110009,세린산부인과의원,"서울특별시 마포구 양화로 148, 6층 601호 (동교동, 교정빌딩)",02-6677-3377,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
110009,신.홍산부인과의원,"서울특별시 마포구 만리재로 31, 성은빌딩 2~3층 (신공덕동)",02-712-1331,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz
110009,신촌연세퀸산부인과의원,"서울특별시 마포구 서강로 106, 5,6,7층 (신수동)",02-718-0055,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
110009,신촌티오피산부인과의원,"서울특별시 마포구 신촌로 92, 신촌카리스빌딩 8층 (노고산동)",02-335-2228,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz
110009,아마존여성의원,"서울특별시 마포구 새창로 11, 2층 (도화동)",02-716-7600,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz
110009,안영옥산부인과의원,"서울특별시 마포구 마포대로 52, 207호 (도화동, 고려아카데미텔2)",02-718-3337,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz
110009,애플산부인과의원,"서울특별시 마포구 양화로18길 3, 5층 (동교동, 삼양세븐스프링스)",02-334-3660,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz
110009,양성우산부인과의원,"서울특별시 마포구 월드컵북로 230, 207호 (중동, 현대상가)",02-375-0121,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDAjJDgz
110009,엘의원,"서울특별시 마포구 마포대로 225, 2층 (아현동)",02-312-5312,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEwMDIjODEjJDEjJDYjJDgz
110009,연세다온산부인과의원,"서울특별시 마포구 양화로 66, 메디원 메디컬센터 7층 (서교동)",02-332-1550,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz
110009,연세사랑산부인과의원,"서울특별시 마포구 마포대로 68, 5층 502호 (도화동, 마포아크로타워)",02-6227-7575,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz
